age,job,marital,education,default,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,sexo,customer,balance_clp,morgage_loan,conversion,age_group
46,technician,married,secondary,no,no,no,cellular,7,aug,110,2,-1,0,unknown,no,mujer,nc25123,434800.0,,0,"[40, 50)"
35,technician,single,tertiary,no,no,no,cellular,7,aug,141,1,-1,0,unknown,no,hombre,pc26308,288200.0,,0,"[30, 40)"
30,management,married,tertiary,no,no,no,cellular,7,aug,74,1,-1,0,unknown,no,hombre,yf03220,225000.0,,0,"[30, 40)"
31,management,single,tertiary,no,yes,no,cellular,7,aug,165,3,-1,0,unknown,no,hombre,mw89022,230300.0,,0,"[30, 40)"
31,technician,single,tertiary,no,no,yes,cellular,7,aug,446,1,-1,0,unknown,no,hombre,yw31465,256900.0,,0,"[30, 40)"
59,,divorced,tertiary,no,no,no,cellular,7,aug,201,2,-1,0,unknown,no,hombre,ak44400,325200.0,,0,"[50, 60)"
48,management,single,tertiary,no,no,yes,cellular,7,aug,126,1,-1,0,unknown,no,mujer,wb47942,264900.0,,0,"[40, 50)"
50,technician,married,secondary,no,no,no,cellular,7,aug,670,1,-1,0,unknown,yes,hombre,eq82629,317600.0,,1,"[50, 60)"
56,retired,married,secondary,no,no,no,cellular,7,aug,481,1,-1,0,unknown,no,hombre,pi56589,250500.0,,0,"[50, 60)"
55,blue-collar,married,primary,no,yes,no,cellular,7,aug,166,3,-1,0,unknown,no,mujer,al97932,730300.0,219090.0,0,"[50, 60)"
46,technician,divorced,secondary,no,yes,no,cellular,7,aug,429,3,-1,0,unknown,yes,mujer,uw45029,142600.0,,1,"[40, 50)"
33,management,married,tertiary,no,yes,no,cellular,7,aug,269,3,-1,0,unknown,no,mujer,sp65636,283400.0,,0,"[30, 40)"
56,blue-collar,married,primary,no,no,yes,cellular,7,aug,105,1,-1,0,unknown,no,mujer,tn82132,346400.0,,0,"[50, 60)"
31,management,married,tertiary,no,no,no,cellular,7,aug,1182,1,-1,0,,yes,mujer,by92746,292600.0,,1,"[30, 40)"
41,self-employed,single,tertiary,no,no,no,cellular,7,aug,408,1,-1,0,unknown,no,hombre,bk74465,225000.0,,0,"[40, 50)"
57,retired,married,secondary,no,no,no,cellular,7,aug,198,4,-1,0,unknown,no,mujer,bt51546,250600.0,,0,"[50, 60)"
55,services,married,secondary,no,no,no,cellular,7,aug,180,3,-1,0,unknown,no,hombre,ll41677,247400.0,,0,"[50, 60)"
42,housemaid,married,primary,no,no,yes,cellular,7,aug,184,1,-1,0,,no,mujer,ay04630,233300.0,,0,"[40, 50)"
43,management,married,tertiary,no,yes,no,cellular,7,aug,291,1,-1,0,unknown,no,hombre,wz16788,191600.0,,0,"[40, 50)"
52,management,divorced,tertiary,no,yes,no,cellular,7,aug,131,3,-1,0,unknown,no,hombre,oe85138,144700.0,,0,"[50, 60)"
45,management,married,secondary,no,yes,yes,cellular,7,aug,117,1,-1,0,unknown,no,hombre,nq49279,297400.0,,0,"[40, 50)"
40,management,divorced,tertiary,no,no,no,cellular,7,aug,162,5,-1,0,unknown,no,hombre,bk04921,328800.0,,0,"[40, 50)"
34,management,married,tertiary,no,no,no,cellular,7,aug,235,8,-1,0,unknown,no,mujer,cf79515,261100.0,,0,"[30, 40)"
49,technician,divorced,secondary,no,yes,no,cellular,7,aug,324,3,-1,0,,no,hombre,ee76857,304000.0,,0,"[40, 50)"
36,technician,single,secondary,no,no,no,cellular,7,aug,876,1,-1,0,unknown,yes,mujer,sm81027,290100.0,,1,"[30, 40)"
36,management,single,tertiary,no,yes,yes,cellular,7,aug,122,5,-1,0,unknown,no,mujer,ud44555,225000.0,,0,"[30, 40)"
33,technician,single,secondary,no,no,no,cellular,7,aug,235,1,-1,0,unknown,no,hombre,ic36510,177100.0,,0,"[30, 40)"
31,blue-collar,married,primary,no,no,no,cellular,7,aug,248,1,-1,0,unknown,no,mujer,va05630,244600.0,,0,"[30, 40)"
33,management,married,tertiary,no,yes,no,unknown,7,aug,12,1,-1,0,unknown,no,hombre,ww23030,225500.0,,0,"[30, 40)"
35,management,married,tertiary,no,no,no,cellular,7,aug,642,3,-1,0,unknown,no,hombre,ck82116,1529800.0,,0,"[30, 40)"
44,management,married,tertiary,no,yes,no,cellular,7,aug,84,1,-1,0,unknown,no,hombre,xl64403,1095000.0,328500.0,0,"[40, 50)"
45,technician,divorced,secondary,no,no,no,cellular,7,aug,895,3,-1,0,unknown,yes,mujer,qh41750,265700.0,,1,"[40, 50)"
56,retired,married,secondary,no,no,no,cellular,7,aug,126,2,-1,0,unknown,no,hombre,if87976,420600.0,,0,"[50, 60)"
32,technician,single,secondary,no,no,no,cellular,7,aug,520,3,-1,0,unknown,no,hombre,cm51592,280400.0,,0,"[30, 40)"
34,technician,single,secondary,no,no,no,cellular,7,aug,181,3,-1,0,unknown,no,hombre,ze18128,225000.0,,0,"[30, 40)"
59,services,married,primary,no,no,no,cellular,7,aug,1934,2,-1,0,,no,hombre,pa50226,317700.0,,0,"[50, 60)"
36,management,married,tertiary,no,yes,no,cellular,7,aug,88,3,-1,0,unknown,no,hombre,cp99559,281300.0,,0,"[30, 40)"
50,blue-collar,married,secondary,no,yes,no,cellular,7,aug,226,3,-1,0,unknown,no,hombre,uo34379,253300.0,,0,"[50, 60)"
33,management,single,tertiary,no,no,no,cellular,7,aug,452,3,-1,0,,no,hombre,rd46247,285500.0,,0,"[30, 40)"
48,technician,married,secondary,no,no,yes,cellular,7,aug,524,5,-1,0,unknown,no,mujer,wj90968,237700.0,,0,"[40, 50)"
45,technician,married,secondary,no,no,no,cellular,7,aug,95,2,-1,0,unknown,no,mujer,qf60386,301000.0,,0,"[40, 50)"
31,management,married,secondary,no,no,no,cellular,7,aug,124,3,-1,0,unknown,no,,np30218,230500.0,,0,"[30, 40)"
45,services,married,secondary,no,yes,no,cellular,7,aug,141,3,-1,0,,no,mujer,wq44500,343100.0,,0,"[40, 50)"
43,technician,married,tertiary,no,no,no,cellular,7,aug,51,7,-1,0,unknown,no,mujer,cg55269,514500.0,,0,"[40, 50)"
32,services,married,secondary,no,yes,yes,cellular,7,aug,365,5,-1,0,unknown,no,mujer,ro67492,336000.0,,0,"[30, 40)"
41,management,married,tertiary,no,yes,no,cellular,7,aug,243,7,-1,0,unknown,no,hombre,qp58870,383100.0,,0,"[40, 50)"
32,management,single,tertiary,no,yes,no,cellular,7,aug,90,3,-1,0,unknown,no,hombre,ry40248,272400.0,,0,"[30, 40)"
35,technician,married,secondary,no,yes,yes,telephone,7,aug,72,5,-1,0,unknown,no,hombre,lh13601,262400.0,,0,"[30, 40)"
59,retired,married,primary,no,no,no,cellular,7,aug,448,3,-1,0,unknown,no,hombre,gn23605,225600.0,,0,"[50, 60)"
53,management,married,tertiary,no,no,no,telephone,7,aug,262,7,-1,0,unknown,no,mujer,ck46275,419500.0,,0,"[50, 60)"
32,management,single,tertiary,no,no,no,cellular,7,aug,37,3,-1,0,unknown,no,hombre,rz11700,256200.0,,0,"[30, 40)"
51,admin.,married,secondary,no,no,no,cellular,7,aug,217,3,-1,0,unknown,no,hombre,em37197,235100.0,,0,"[50, 60)"
36,management,single,tertiary,no,no,yes,cellular,7,aug,336,4,-1,0,unknown,no,hombre,jh24502,247700.0,,0,"[30, 40)"
56,retired,married,primary,no,no,no,cellular,7,aug,142,3,-1,0,unknown,no,mujer,bz04571,314900.0,,0,"[50, 60)"
54,services,married,primary,no,no,no,cellular,7,aug,147,3,-1,0,unknown,no,mujer,mr58569,330900.0,,0,"[50, 60)"
42,technician,married,secondary,no,yes,yes,cellular,7,aug,186,3,-1,0,,no,hombre,zy82620,246900.0,,0,"[40, 50)"
34,,single,secondary,no,no,no,cellular,7,aug,124,3,-1,0,unknown,no,hombre,lr14199,289900.0,,0,"[30, 40)"
45,blue-collar,married,primary,no,no,no,cellular,7,aug,260,3,-1,0,,no,mujer,zx09658,344200.0,,0,"[40, 50)"
30,technician,married,tertiary,no,no,no,cellular,7,aug,111,5,-1,0,unknown,no,hombre,ow04285,225000.0,,0,"[30, 40)"
46,services,married,secondary,no,no,no,cellular,7,aug,96,3,-1,0,,no,hombre,th28815,292800.0,,0,"[40, 50)"
47,blue-collar,married,primary,no,no,no,cellular,7,aug,293,4,-1,0,unknown,no,mujer,mb64266,225000.0,,0,"[40, 50)"
33,technician,single,secondary,no,no,no,cellular,7,aug,67,3,-1,0,unknown,no,hombre,ug23361,523500.0,,0,"[30, 40)"
34,technician,married,secondary,no,no,no,cellular,7,aug,534,2,-1,0,unknown,no,mujer,tu12457,748700.0,,0,"[30, 40)"
40,technician,married,tertiary,no,no,no,cellular,7,aug,256,3,-1,0,unknown,no,hombre,oq84316,241200.0,,0,"[40, 50)"
41,management,married,tertiary,no,no,no,cellular,7,aug,229,3,-1,0,unknown,no,mujer,rm80138,301800.0,,0,"[40, 50)"
54,management,married,tertiary,no,no,no,cellular,7,aug,123,3,-1,0,unknown,no,mujer,rk95526,281900.0,,0,"[50, 60)"
38,technician,married,secondary,no,no,no,cellular,7,aug,259,3,-1,0,unknown,no,mujer,ki89812,299000.0,,0,"[30, 40)"
33,technician,married,secondary,no,no,no,cellular,7,aug,278,3,-1,0,unknown,no,mujer,gy62861,462600.0,,0,"[30, 40)"
48,services,married,secondary,no,no,no,cellular,7,aug,163,5,-1,0,unknown,no,mujer,so48727,225000.0,,0,"[40, 50)"
37,management,single,tertiary,no,yes,yes,cellular,7,aug,250,3,-1,0,unknown,no,hombre,te58163,242100.0,,0,"[30, 40)"
50,blue-collar,married,primary,no,yes,no,telephone,7,aug,430,4,-1,0,unknown,no,hombre,xo37603,275600.0,,0,"[50, 60)"
33,technician,divorced,secondary,no,no,no,cellular,7,aug,341,5,-1,0,unknown,yes,mujer,bg83571,305100.0,,1,"[30, 40)"
51,housemaid,married,primary,no,no,no,cellular,7,aug,265,3,-1,0,unknown,no,mujer,af33024,338800.0,,0,"[50, 60)"
49,blue-collar,married,primary,no,no,no,telephone,7,aug,35,4,-1,0,unknown,no,hombre,vf18343,456600.0,,0,"[40, 50)"
55,technician,married,tertiary,no,yes,no,cellular,7,aug,191,4,-1,0,unknown,no,mujer,nx82684,334700.0,,0,"[50, 60)"
56,blue-collar,married,primary,no,no,no,cellular,7,aug,152,6,-1,0,unknown,no,mujer,qt22503,225000.0,,0,"[50, 60)"
56,retired,married,secondary,no,no,yes,cellular,7,aug,93,4,-1,0,unknown,no,mujer,uy78560,290400.0,,0,"[50, 60)"
34,management,married,tertiary,no,no,no,cellular,7,aug,385,4,-1,0,unknown,no,hombre,oc09665,533400.0,,0,"[30, 40)"
37,management,single,tertiary,no,no,no,cellular,7,aug,542,3,-1,0,unknown,no,hombre,ea12128,266000.0,,0,"[30, 40)"
32,management,married,tertiary,no,yes,no,cellular,7,aug,112,3,-1,0,unknown,no,hombre,yz48719,243300.0,,0,"[30, 40)"
33,technician,married,secondary,no,no,no,cellular,7,aug,419,3,-1,0,unknown,no,hombre,np15361,641900.0,,0,"[30, 40)"
30,technician,single,secondary,no,no,no,cellular,7,aug,82,3,-1,0,unknown,no,hombre,dt51949,225000.0,,0,"[30, 40)"
34,technician,married,tertiary,no,yes,no,cellular,7,aug,144,18,-1,0,unknown,no,hombre,ie97470,280500.0,,0,"[30, 40)"
43,management,married,tertiary,no,no,no,cellular,7,aug,229,4,-1,0,unknown,no,mujer,ww79708,249800.0,,0,"[40, 50)"
53,services,married,secondary,no,yes,no,cellular,7,aug,160,3,-1,0,unknown,no,mujer,xc09378,396300.0,,0,"[50, 60)"
52,admin.,married,secondary,no,no,yes,cellular,7,aug,218,7,-1,0,unknown,no,mujer,zg46465,512200.0,,0,"[50, 60)"
34,unemployed,married,tertiary,no,no,no,cellular,8,aug,201,6,-1,0,unknown,no,hombre,tq24979,225000.0,,0,"[30, 40)"
48,admin.,married,secondary,no,no,no,cellular,8,aug,152,6,-1,0,unknown,no,hombre,ai19340,225200.0,,0,"[40, 50)"
48,blue-collar,married,primary,no,yes,yes,cellular,8,aug,36,8,-1,0,unknown,no,hombre,vd23165,242400.0,,0,"[40, 50)"
52,technician,divorced,secondary,no,no,no,cellular,8,aug,117,2,-1,0,unknown,no,hombre,vg22278,510200.0,,0,"[50, 60)"
37,technician,single,secondary,no,yes,no,cellular,8,aug,90,5,-1,0,unknown,no,mujer,lm34322,225300.0,,0,"[30, 40)"
47,self-employed,married,secondary,no,no,no,cellular,8,aug,88,2,-1,0,unknown,no,hombre,rx37027,248100.0,,0,"[40, 50)"
53,management,married,tertiary,no,no,no,cellular,8,aug,94,2,-1,0,unknown,no,mujer,gk55240,457700.0,,0,"[50, 60)"
33,management,married,tertiary,no,no,no,cellular,8,aug,174,2,-1,0,unknown,no,hombre,gm17244,437600.0,,0,"[30, 40)"
32,technician,single,tertiary,no,no,no,cellular,8,aug,231,2,-1,0,unknown,no,mujer,um76999,269900.0,,0,"[30, 40)"
31,entrepreneur,single,secondary,no,no,no,cellular,8,aug,73,2,-1,0,unknown,no,hombre,ff13166,228700.0,,0,"[30, 40)"
35,management,married,tertiary,no,no,no,cellular,8,aug,129,2,-1,0,unknown,no,mujer,df33559,224600.0,,0,"[30, 40)"
30,services,single,tertiary,no,no,no,cellular,8,aug,108,2,-1,0,unknown,no,hombre,fd55828,403500.0,,0,"[30, 40)"
41,technician,married,tertiary,no,no,no,cellular,8,aug,193,3,-1,0,unknown,yes,hombre,sv63088,376700.0,,1,"[40, 50)"
47,management,married,secondary,no,no,no,cellular,8,aug,175,2,-1,0,unknown,no,hombre,xe86930,225700.0,,0,"[40, 50)"
44,technician,married,secondary,no,yes,no,cellular,8,aug,108,2,-1,0,unknown,no,mujer,sd83695,257600.0,,0,"[40, 50)"
58,unknown,married,secondary,no,no,no,cellular,8,aug,121,2,-1,0,unknown,no,mujer,sx13194,245800.0,,0,"[50, 60)"
51,blue-collar,married,primary,no,yes,no,cellular,8,aug,85,2,-1,0,unknown,no,mujer,em63091,275700.0,,0,"[50, 60)"
31,management,single,tertiary,no,no,no,cellular,8,aug,82,2,-1,0,unknown,no,mujer,at94573,226800.0,,0,"[30, 40)"
33,housemaid,married,primary,no,no,no,cellular,8,aug,138,2,-1,0,unknown,no,mujer,sr94462,225000.0,,0,"[30, 40)"
37,technician,single,secondary,no,no,no,cellular,8,aug,1306,5,-1,0,unknown,yes,mujer,dq42922,323000.0,,1,"[30, 40)"
58,management,,tertiary,no,no,no,cellular,8,aug,110,2,-1,0,unknown,no,mujer,sv69385,289800.0,,0,"[50, 60)"
60,management,married,tertiary,no,no,no,telephone,8,aug,243,2,-1,0,unknown,yes,mujer,dh70385,232300.0,,1,"[60, 70)"
45,management,married,tertiary,no,no,no,cellular,8,aug,188,2,-1,0,unknown,no,hombre,bx13015,545000.0,,0,"[40, 50)"
44,unemployed,married,tertiary,no,no,no,cellular,8,aug,126,2,-1,0,unknown,no,hombre,mh27594,242800.0,,0,"[40, 50)"
36,management,married,tertiary,no,yes,no,cellular,8,aug,75,2,-1,0,unknown,no,hombre,ic64494,241200.0,,0,"[30, 40)"
52,,married,secondary,no,no,no,cellular,8,aug,137,2,-1,0,unknown,no,mujer,bn22802,265900.0,,0,"[50, 60)"
41,technician,married,secondary,no,no,no,cellular,8,aug,130,2,-1,0,unknown,no,mujer,iu68467,437300.0,,0,"[40, 50)"
52,blue-collar,married,secondary,no,no,no,cellular,8,aug,117,2,-1,0,unknown,no,mujer,wn69476,315000.0,,0,"[50, 60)"
34,technician,single,secondary,no,no,yes,cellular,8,aug,61,2,-1,0,unknown,no,mujer,dq30583,241100.0,,0,"[30, 40)"
55,retired,married,primary,no,yes,yes,telephone,8,aug,87,7,-1,0,unknown,no,hombre,pg55590,457500.0,,0,"[50, 60)"
32,technician,married,secondary,no,no,no,cellular,8,aug,114,4,-1,0,unknown,no,,tj97808,960800.0,,0,"[30, 40)"
34,management,married,tertiary,yes,no,no,cellular,8,aug,52,11,-1,0,unknown,no,hombre,mn53075,228800.0,,0,"[30, 40)"
50,blue-collar,married,primary,no,no,yes,cellular,8,aug,550,2,-1,0,,no,hombre,gv86223,215200.0,,0,"[50, 60)"
45,blue-collar,married,secondary,no,no,no,cellular,8,aug,130,2,-1,0,unknown,no,hombre,fx85959,241200.0,,0,"[40, 50)"
31,management,single,tertiary,no,no,no,cellular,8,aug,161,2,-1,0,unknown,no,hombre,ru39876,228000.0,,0,"[30, 40)"
32,technician,married,secondary,no,no,no,cellular,8,aug,50,4,-1,0,unknown,no,hombre,yz71676,333300.0,,0,"[30, 40)"
31,technician,married,secondary,no,yes,no,cellular,8,aug,135,2,-1,0,,no,mujer,kn77950,290900.0,,0,"[30, 40)"
57,services,married,primary,no,no,no,cellular,8,aug,207,2,-1,0,unknown,no,mujer,sy50755,289300.0,,0,"[50, 60)"
53,services,married,tertiary,no,no,no,cellular,8,aug,133,2,-1,0,unknown,no,mujer,vd44341,224700.0,,0,"[50, 60)"
32,management,single,tertiary,no,no,no,cellular,8,aug,282,4,-1,0,unknown,no,hombre,ox61980,225000.0,,0,"[30, 40)"
56,management,divorced,tertiary,no,no,no,cellular,8,aug,442,2,-1,0,unknown,no,hombre,wj56611,6672100.0,,0,"[50, 60)"
31,blue-collar,married,secondary,no,no,no,cellular,8,aug,299,5,-1,0,unknown,no,mujer,oq38599,262900.0,,0,"[30, 40)"
31,management,single,tertiary,no,yes,no,cellular,8,aug,146,2,-1,0,unknown,no,hombre,tc00004,297800.0,,0,"[30, 40)"
51,,married,primary,no,no,no,cellular,8,aug,82,2,-1,0,unknown,no,mujer,mn48630,312200.0,,0,"[50, 60)"
32,technician,single,tertiary,no,no,no,cellular,8,aug,31,2,-1,0,unknown,no,mujer,yr96509,520400.0,,0,"[30, 40)"
41,technician,single,secondary,no,yes,yes,cellular,8,aug,292,2,-1,0,unknown,no,mujer,tl01385,266300.0,,0,"[40, 50)"
60,housemaid,married,secondary,no,no,no,cellular,8,aug,161,2,-1,0,unknown,no,mujer,vq54537,361100.0,,0,"[60, 70)"
32,management,married,tertiary,no,no,no,cellular,8,aug,161,6,-1,0,unknown,no,hombre,mk98551,363800.0,,0,"[30, 40)"
47,unemployed,married,secondary,no,no,no,cellular,8,aug,169,2,-1,0,unknown,no,mujer,mf24719,335800.0,,0,"[40, 50)"
52,blue-collar,married,secondary,no,no,no,cellular,8,aug,94,2,-1,0,unknown,no,hombre,lv81090,374300.0,,0,"[50, 60)"
42,entrepreneur,married,tertiary,no,no,no,cellular,8,aug,205,2,-1,0,unknown,no,hombre,jn26293,4204500.0,,0,"[40, 50)"
38,unemployed,married,secondary,no,no,no,cellular,8,aug,102,2,-1,0,unknown,no,hombre,vz17789,517700.0,,0,"[30, 40)"
33,management,married,tertiary,no,no,no,cellular,8,aug,106,2,-1,0,unknown,no,mujer,pb15002,432100.0,,0,"[30, 40)"
53,technician,married,tertiary,no,no,no,cellular,8,aug,92,2,-1,0,unknown,no,hombre,rz20109,317700.0,,0,"[50, 60)"
31,technician,single,tertiary,no,no,no,cellular,8,aug,243,2,-1,0,unknown,no,hombre,qp39233,225600.0,,0,"[30, 40)"
57,blue-collar,married,unknown,no,no,no,cellular,8,aug,163,2,-1,0,,no,mujer,kg73854,371300.0,,0,"[50, 60)"
60,retired,married,secondary,no,yes,yes,cellular,8,aug,129,6,-1,0,,no,mujer,hr88629,259500.0,,0,"[60, 70)"
33,technician,married,secondary,no,yes,yes,cellular,8,aug,502,2,-1,0,,no,hombre,mo26375,208700.0,,0,"[30, 40)"
47,technician,divorced,secondary,no,no,no,cellular,8,aug,49,2,-1,0,unknown,no,hombre,ew86983,233400.0,,0,"[40, 50)"
34,management,married,tertiary,no,yes,no,cellular,8,aug,126,2,-1,0,unknown,no,hombre,cm06828,203200.0,,0,"[30, 40)"
50,blue-collar,married,primary,no,yes,no,cellular,8,aug,31,2,-1,0,unknown,no,mujer,ip44223,331400.0,,0,"[50, 60)"
34,technician,single,tertiary,no,yes,no,cellular,8,aug,155,2,-1,0,unknown,no,mujer,fs25433,262000.0,,0,"[30, 40)"
33,,single,secondary,no,yes,no,cellular,8,aug,93,2,-1,0,unknown,no,mujer,vs48087,583300.0,174990.0,0,"[30, 40)"
48,entrepreneur,married,tertiary,no,no,yes,cellular,8,aug,85,9,-1,0,unknown,no,hombre,zp06293,225000.0,,0,"[40, 50)"
47,management,married,tertiary,no,no,no,cellular,8,aug,75,3,-1,0,unknown,no,hombre,em70485,315200.0,,0,"[40, 50)"
37,technician,married,secondary,no,no,no,cellular,8,aug,215,2,-1,0,,no,hombre,if21836,243000.0,,0,"[30, 40)"
41,management,married,tertiary,no,no,no,cellular,8,aug,75,2,-1,0,unknown,no,mujer,kt21484,313100.0,,0,"[40, 50)"
36,management,divorced,tertiary,no,no,yes,cellular,8,aug,118,2,-1,0,unknown,no,hombre,gn71618,811900.0,,0,"[30, 40)"
33,management,single,tertiary,no,no,no,cellular,8,aug,191,2,-1,0,unknown,no,mujer,vv98219,415900.0,,0,"[30, 40)"
35,management,married,secondary,no,no,no,cellular,8,aug,87,2,-1,0,unknown,no,hombre,ma94133,292400.0,,0,"[30, 40)"
30,technician,single,tertiary,no,no,no,cellular,8,aug,261,2,-1,0,unknown,no,hombre,md68191,467700.0,,0,"[30, 40)"
31,entrepreneur,married,tertiary,no,no,no,cellular,8,aug,150,4,-1,0,unknown,no,hombre,fg85557,346600.0,,0,"[30, 40)"
40,technician,married,secondary,no,yes,no,cellular,8,aug,258,2,-1,0,unknown,no,mujer,jd64928,283100.0,,0,"[40, 50)"
37,technician,married,secondary,no,no,no,cellular,8,aug,241,6,-1,0,unknown,no,hombre,wj62351,288000.0,,0,"[30, 40)"
33,management,married,tertiary,no,yes,no,cellular,8,aug,94,2,-1,0,unknown,no,mujer,kc39005,278000.0,,0,"[30, 40)"
49,admin.,married,secondary,no,no,no,cellular,8,aug,109,3,-1,0,unknown,no,mujer,dd84614,436600.0,,0,"[40, 50)"
52,management,married,tertiary,no,no,no,cellular,8,aug,97,4,-1,0,unknown,no,mujer,dn17921,345900.0,,0,"[50, 60)"
31,technician,married,tertiary,no,yes,yes,cellular,8,aug,257,2,-1,0,unknown,no,hombre,ls24115,375300.0,,0,"[30, 40)"
47,services,married,secondary,no,no,yes,cellular,8,aug,994,2,-1,0,unknown,yes,hombre,qk54540,265500.0,,1,"[40, 50)"
50,services,married,primary,no,no,no,cellular,8,aug,175,2,-1,0,unknown,no,mujer,op82351,415300.0,,0,"[50, 60)"
30,technician,single,secondary,no,no,no,cellular,8,aug,112,2,-1,0,,no,mujer,sg63355,320800.0,,0,"[30, 40)"
36,management,married,tertiary,no,no,no,cellular,8,aug,75,2,-1,0,unknown,no,mujer,mf15611,261900.0,,0,"[30, 40)"
46,,married,tertiary,no,no,no,cellular,8,aug,172,2,-1,0,unknown,no,hombre,sg56139,405800.0,,0,"[40, 50)"
46,technician,married,secondary,no,yes,no,cellular,8,aug,41,2,-1,0,,no,hombre,cr65186,422500.0,,0,"[40, 50)"
47,management,married,secondary,no,no,no,telephone,8,aug,53,2,-1,0,unknown,no,mujer,rq07812,225700.0,,0,"[40, 50)"
57,unknown,,primary,no,no,no,cellular,8,aug,169,4,-1,0,unknown,no,mujer,xm82876,315000.0,,0,"[50, 60)"
39,management,married,tertiary,no,no,no,cellular,8,aug,198,2,-1,0,unknown,no,hombre,oh71985,359000.0,,0,"[30, 40)"
32,management,married,tertiary,no,no,no,cellular,8,aug,151,4,-1,0,unknown,no,mujer,ps98295,275000.0,,0,"[30, 40)"
35,management,married,tertiary,no,no,no,cellular,8,aug,507,4,-1,0,unknown,yes,hombre,cv24190,233200.0,,1,"[30, 40)"
41,self-employed,married,secondary,no,no,no,cellular,8,aug,197,2,-1,0,unknown,no,mujer,bv38980,225000.0,,0,"[40, 50)"
35,management,single,tertiary,no,yes,no,cellular,8,aug,130,4,-1,0,unknown,no,mujer,dw32180,243100.0,,0,"[30, 40)"
52,blue-collar,married,secondary,no,no,no,cellular,8,aug,84,4,-1,0,unknown,no,mujer,my38256,258100.0,,0,"[50, 60)"
37,,married,tertiary,no,yes,no,cellular,8,aug,401,4,-1,0,unknown,no,hombre,em66075,282800.0,,0,"[30, 40)"
42,self-employed,married,tertiary,no,no,no,cellular,8,aug,118,6,-1,0,unknown,no,hombre,wl12502,225000.0,,0,"[40, 50)"
47,blue-collar,married,secondary,no,no,no,cellular,8,aug,784,2,-1,0,unknown,yes,hombre,qb31670,822900.0,,1,"[40, 50)"
46,self-employed,married,primary,no,yes,no,cellular,8,aug,109,6,-1,0,unknown,no,mujer,zo74037,235700.0,,0,"[40, 50)"
32,management,divorced,tertiary,no,yes,no,cellular,8,aug,89,4,-1,0,,no,mujer,ci60759,555000.0,166500.0,0,"[30, 40)"
52,housemaid,married,primary,no,no,no,cellular,8,aug,172,9,-1,0,unknown,no,mujer,en92509,238500.0,,0,"[50, 60)"
34,management,married,tertiary,no,no,no,cellular,8,aug,265,2,-1,0,unknown,no,hombre,gm07952,360200.0,,0,"[30, 40)"
31,technician,married,secondary,no,no,no,cellular,8,aug,151,2,-1,0,unknown,no,hombre,vd51098,242200.0,,0,"[30, 40)"
33,,married,tertiary,no,no,no,cellular,8,aug,183,2,-1,0,,no,hombre,vs37019,383500.0,,0,"[30, 40)"
33,management,single,tertiary,no,no,no,cellular,8,aug,80,2,-1,0,unknown,no,mujer,ka92452,248800.0,,0,"[30, 40)"
33,technician,single,secondary,no,no,no,cellular,8,aug,45,2,-1,0,unknown,no,hombre,mj27145,292100.0,,0,"[30, 40)"
35,management,single,tertiary,no,no,no,cellular,8,aug,249,2,-1,0,unknown,no,hombre,fk46018,297500.0,,0,"[30, 40)"
34,management,married,tertiary,no,no,no,cellular,8,aug,472,2,-1,0,,no,hombre,lo94422,235100.0,,0,"[30, 40)"
34,management,divorced,tertiary,no,no,no,cellular,8,aug,150,2,-1,0,unknown,no,hombre,jw29824,247100.0,,0,"[30, 40)"
